name,type,address,phone,rating,hospital_id
"WAKEMED, CARY HOSPITAL",Acute Care Hospitals,1900 KILDARE FARM ROAD,9193502550,3,HOSP_3071
NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,Acute Care Hospitals,10030 GILEAD ROAD,7043164000,3,HOSP_3072
HAYWOOD REGIONAL MEDICAL CENTER,Acute Care Hospitals,262 LEROY GEORGE DRIVE,8284567311,3,HOSP_3073
VIDANT BEAUFORT HOSPITAL,Acute Care Hospitals,628 E 12TH ST,2529754100,3,HOSP_3074
DAVIE MEDICAL CENTER,Acute Care Hospitals,223 HOSPITAL STREET,3367518100,Not Available,HOSP_3075
CAPE FEAR VALLEY HOKE HOSPITAL,Acute Care Hospitals,210 MEDICAL PAVILION DRIVE,9100000000,Not Available,HOSP_3076
CAROLINAS  CONTINUECARE HOSPITAL AT UNIVERSITY,Acute Care Hospitals,8800 NORTH TRYON ST 4TH FLOOR,7040000000,Not Available,HOSP_3077
OUR COMMUNITY HOSPITAL,Critical Access Hospitals,921 JUNIOR HIGH ROAD,2528264144,Not Available,HOSP_3078
FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,Critical Access Hospitals,520 ALLEN STREET,9105721301,3,HOSP_3079
VIDANT BERTIE  HOSPITAL,Critical Access Hospitals,1403 SOUTH KINGS STREET,2527946600,3,HOSP_3080
SWAIN COUNTY HOSPITAL,Critical Access Hospitals,45 PLATEAU STREET,8284882155,4,HOSP_3081
PENDER MEMORIAL HOSPITAL,Critical Access Hospitals,507 E FREMONT ST,9102595451,Not Available,HOSP_3082
CHATHAM HOSPITAL INC,Critical Access Hospitals,475 PROGRESS BLVD,9196632113,Not Available,HOSP_3083
WASHINGTON COUNTY HOSP INC,Critical Access Hospitals,958 US HWY 64 EAST,2527934135,Not Available,HOSP_3084
CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,Critical Access Hospitals,501 SOUTH POPLAR STREET,9108625100,3,HOSP_3085
HIGHLANDS CASHIERS HOSPITAL INC,Critical Access Hospitals,190 HOSPITAL DRIVE,8285261200,Not Available,HOSP_3086
LIFEBRITE COMMUNITY HOSPITAL OF STOKES,Critical Access Hospitals,1570 NC 8 & 89 HWY NORTH,3365932831,Not Available,HOSP_3087
VIDANT CHOWAN HOSPITAL,Critical Access Hospitals,211 VIRGINIA RD,2524828451,4,HOSP_3088
"TRANSYLVANIA REGIONAL HOSPITAL, INC",Critical Access Hospitals,90 HOSPITAL DRIVE PO BOX 1116,8288835302,4,HOSP_3089
ALLEGHANY COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,617 DOCTORS STREET,3363725511,3,HOSP_3090
ST LUKES HOSPITAL,Critical Access Hospitals,101 HOSPITAL DRIVE,8288943311,4,HOSP_3091
CHARLES A CANNON JR MEMORIAL HOSPITAL,Critical Access Hospitals,434 HOSPITAL DRIVE,8287377000,3,HOSP_3092
"THE OUTER BANKS HOSPITAL, INC",Critical Access Hospitals,4800 SOUTH CROATAN HIGHWAY,2524494500,4,HOSP_3093
ASHE MEMORIAL HOSPITAL,Critical Access Hospitals,200 HOSPITAL AVE,3362467101,4,HOSP_3094
ANGEL MEDICAL CENTER,Critical Access Hospitals,120 RIVERVIEW ST PO BOX 1209,8285248411,3,HOSP_3095
J ARTHUR DOSHER MEMORIAL HOSPITAL,Critical Access Hospitals,924 HOWE ST,9104573800,3,HOSP_3096
MURPHY MEDICAL CENTER INC,Critical Access Hospitals,3990 EAST US HIGHWAY 64 ALT,8288378161,3,HOSP_3097
"BLUE RIDGE REGIONAL HOSPITAL, INC",Critical Access Hospitals,125 HOSPITAL DR,8287654201,4,HOSP_3098
CHI ST ALEXIUS HEALTH BISMARCK,Acute Care Hospitals,900 E BROADWAY,7015307000,4,HOSP_3099
TRINITY HOSPITALS,Acute Care Hospitals,407 3RD ST SE,7018575000,1,HOSP_3100
SANFORD MEDICAL CENTER FARGO,Acute Care Hospitals,801 BROADWAY NORTH,7012342000,3,HOSP_3101
SANFORD MEDICAL CENTER BISMARCK,Acute Care Hospitals,300 N 7TH ST,7013236000,3,HOSP_3102
ALTRU HOSPITAL,Acute Care Hospitals,1200 S COLUMBIA RD,7017805000,3,HOSP_3103
P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,Acute Care Hospitals,PO BOX 160,7014776111,Not Available,HOSP_3104
STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,Acute Care Hospitals,10 NORTH RIVER ROAD,7018543831,Not Available,HOSP_3105
ESSENTIA HEALTH-FARGO,Acute Care Hospitals,3000 32ND AVE SOUTH,7013648000,4,HOSP_3106
TIOGA MEDICAL CENTER,Critical Access Hospitals,810 N WELO ST,7016643305,Not Available,HOSP_3107
MOUNTRAIL COUNTY MEDICAL CENTER,Critical Access Hospitals,615 6TH ST SE,7016282424,Not Available,HOSP_3108
MCKENZIE COUNTY HEALTHCARE SYSTEMS,Critical Access Hospitals,516 NORTH MAIN ST,7018423000,Not Available,HOSP_3109
GARRISON MEMORIAL HOSPITAL,Critical Access Hospitals,407 3RD AVE SE,7014632275,Not Available,HOSP_3110
CHI ST ALEXIUS HEALTH TURTLE LAKE,Critical Access Hospitals,220 5TH AVE W,7014482331,Not Available,HOSP_3111
KENMARE COMMUNITY HOSPITAL,Critical Access Hospitals,PO BOX 697,7013854296,Not Available,HOSP_3112
COOPERSTOWN MEDICAL CENTER,Critical Access Hospitals,1200 ROBERTS AVE NE,7017972221,Not Available,HOSP_3113
ST ANDREWS HEALTH CENTER - CAH,Critical Access Hospitals,316 OHMER STREET,7012289300,Not Available,HOSP_3114
NELSON COUNTY HEALTH SYSTEM,Critical Access Hospitals,200 N MAIN ST,7013224328,Not Available,HOSP_3115
SANFORD MAYVILLE,Critical Access Hospitals,42 6TH AVENUE SE,7017863800,Not Available,HOSP_3116
SAKAKAWEA MEDICAL CENTER - CAH,Critical Access Hospitals,510 8TH AVENUE NE,7017482225,Not Available,HOSP_3117
LISBON AREA HEALTH SERVICES,Critical Access Hospitals,905 MAIN ST,7016835241,4,HOSP_3118
NORTHWOOD DEACONESS HEALTH CENTER,Critical Access Hospitals,PO BOX 190,7015876060,Not Available,HOSP_3119
SOUTHWEST HEALTHCARE SERVICES,Critical Access Hospitals,802 2ND ST NW,7015235265,Not Available,HOSP_3120
JACOBSON MEMORIAL HOSPITAL CARE CENTER,Critical Access Hospitals,601 EAST ST N,7015842792,Not Available,HOSP_3121
OAKES COMMUNITY HOSPITAL,Critical Access Hospitals,1200 N 7TH ST,7017423291,3,HOSP_3122
PRESENTATION MEDICAL CENTER,Critical Access Hospitals,213 SECOND AVE NE,7014773161,Not Available,HOSP_3123
CARRINGTON HEALTH CENTER,Critical Access Hospitals,PO BOX 461,7016523141,4,HOSP_3124
PEMBINA COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,BOX 380,7012658461,3,HOSP_3125
UNITY MEDICAL CENTER,Critical Access Hospitals,164 W 13TH STREET,7013521620,Not Available,HOSP_3126
WISHEK COMMUNITY HOSPITAL,Critical Access Hospitals,1007 4TH AVE S,7014522326,Not Available,HOSP_3127
ASHLEY MEDICAL CENTER,Critical Access Hospitals,612 CENTER AVENUE N,7012883433,Not Available,HOSP_3128
CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,Critical Access Hospitals,909 2ND ST,7012566100,Not Available,HOSP_3129
MERCY HOSPITAL OF VALLEY CITY,Critical Access Hospitals,570 CHAUTAUQUA BLVD,7018456400,Not Available,HOSP_3130
ST LUKE'S HOSPITAL,Critical Access Hospitals,702 1ST ST SW,7019656384,Not Available,HOSP_3131
FIRST CARE HEALTH CENTER,Critical Access Hospitals,115 VIVIAN ST,7012847500,Not Available,HOSP_3132
ST ALOISIUS MEDICAL CENTER,Critical Access Hospitals,325 E BREWSTER ST,7013244651,Not Available,HOSP_3133
LINTON HOSPITAL - CAH,Critical Access Hospitals,518 NORTH BROADWAY,7012544511,Not Available,HOSP_3134
SANFORD HILLSBORO,Critical Access Hospitals,12 THIRD STREET SE,7016363200,Not Available,HOSP_3135
WEST RIVER REGIONAL MEDICAL CENTER-CAH,Critical Access Hospitals,1000 HIGHWAY 12,7015674561,4,HOSP_3136
TOWNER COUNTY MEDICAL CENTER,Critical Access Hospitals,HWY 281 N,7019684411,Not Available,HOSP_3137
HEART OF AMERICA MEDICAL CENTER,Critical Access Hospitals,800 S MAIN AVE,7017765261,3,HOSP_3138
CHI ST ALEXIUS HEALTH DEVILS LAKE,Critical Access Hospitals,1031 7TH ST NE,7016622131,3,HOSP_3139
CHI ST ALEXIUS HEALTH WILLISTON,Critical Access Hospitals,1301 15TH AVE W,7017747400,3,HOSP_3140
JAMESTOWN REGIONAL MEDICAL CENTER,Critical Access Hospitals,2422 20TH ST SW,7012521050,3,HOSP_3141
CHI ST ALEXIUS HEALTH DICKINSON,Critical Access Hospitals,2500 FAIRWAY STREET,7014564000,3,HOSP_3142
MERCY HOSPITAL ANDERSON,Acute Care Hospitals,7500 STATE ROAD,5136244006,4,HOSP_3143
UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,Acute Care Hospitals,1025 CENTER ST,4192890491,4,HOSP_3144
"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",Acute Care Hospitals,234 GOODMAN STREET,5135841000,2,HOSP_3145
RIVERSIDE METHODIST HOSPITAL,Acute Care Hospitals,3535 OLENTANGY RIVER RD,6145665000,2,HOSP_3146
SOUTHERN OHIO MEDICAL CENTER,Acute Care Hospitals,1805 27TH STREET,7403565000,4,HOSP_3147
LIMA MEMORIAL HEALTH SYSTEM,Acute Care Hospitals,1001 BELLEFONTAINE AVENUE,4199984731,3,HOSP_3148
UNION HOSPITAL,Acute Care Hospitals,659 BOULEVARD,3303433311,3,HOSP_3149
MARION GENERAL HOSPITAL,Acute Care Hospitals,1000 MCKINLEY PARK DRIVE,7403838400,3,HOSP_3150
MOUNT CARMEL ST ANN'S,Acute Care Hospitals,500 SOUTH CLEVELAND AVENUE,6148984000,3,HOSP_3151
WILSON MEMORIAL HOSPITAL,Acute Care Hospitals,915 WEST MICHIGAN STREET,9374985418,3,HOSP_3152
OHIOHEALTH O'BLENESS HOSPITAL,Acute Care Hospitals,55 HOSPITAL DRIVE,7405929233,3,HOSP_3153
"JEWISH HOSPITAL, LLC",Acute Care Hospitals,4777 EAST GALBRAITH ROAD,5136863000,4,HOSP_3154
GRANT MEDICAL CENTER,Acute Care Hospitals,111 SOUTH GRANT AVENUE,6145669978,2,HOSP_3155
SUMMA HEALTH SYSTEM,Acute Care Hospitals,525 EAST MARKET STREET,3303753000,2,HOSP_3156
FIRELANDS REGIONAL MEDICAL CENTER,Acute Care Hospitals,1111 HAYES AVENUE,4195577400,4,HOSP_3157
GREENE MEMORIAL HOSPITAL,Acute Care Hospitals,1141 NORTH MONROE DRIVE,9373522000,3,HOSP_3158
AKRON GENERAL MEDICAL CENTER,Acute Care Hospitals,400 WABASH AVENUE,3303446000,3,HOSP_3159
WOOD COUNTY HOSPITAL,Acute Care Hospitals,950 WEST WOOSTER STREET,4193548900,3,HOSP_3160
GRAND LAKE HEALTH SYSTEM,Acute Care Hospitals,200 SAINT CLAIR STREET,4193943335,4,HOSP_3161
MOUNT CARMEL WEST,Acute Care Hospitals,793 WEST STATE STREET,6142345000,2,HOSP_3162
WOOSTER COMMUNITY HOSPITAL,Acute Care Hospitals,1761 BEALL AVENUE,3302638100,3,HOSP_3163
ST VINCENT CHARITY MEDICAL CENTER,Acute Care Hospitals,2351 EAST 22ND STREET,2168616200,4,HOSP_3164
GENESIS HOSPITAL,Acute Care Hospitals,2951 MAPLE AVENUE,7404545000,4,HOSP_3165
KNOX COMMUNITY HOSPITAL,Acute Care Hospitals,1330 COSHOCTON ROAD,7403939000,3,HOSP_3166
PARMA COMMUNITY GENERAL HOSPITAL,Acute Care Hospitals,7007 POWERS BOULEVARD,4407433000,4,HOSP_3167
WAYNE HOSPITAL,Acute Care Hospitals,835 SWEITZER STREET,9375475722,3,HOSP_3168
MCCULLOUGH-HYDE MEMORIAL HOSPITAL,Acute Care Hospitals,110 NORTH POPLAR STREET,5135232111,3,HOSP_3169
UNIVERSITY OF TOLEDO MEDICAL CENTER,Acute Care Hospitals,3000 ARLINGTON AVENUE,4193833407,1,HOSP_3170
MIAMI VALLEY HOSPITAL,Acute Care Hospitals,ONE WYOMING STREET,9372088000,4,HOSP_3171
GOOD SAMARITAN HOSPITAL,Acute Care Hospitals,2222 PHILADELPHIA DRIVE,9372782612,3,HOSP_3172
HOLZER MEDICAL CENTER,Acute Care Hospitals,100 JACKSON PIKE,7404465000,2,HOSP_3173
TRUMBULL MEMORIAL HOSPITAL,Acute Care Hospitals,1350 EAST MARKET STREET,3308419011,4,HOSP_3174
MERCY HOSPITAL FAIRFIELD,Acute Care Hospitals,3000 MACK ROAD,5138707197,4,HOSP_3175
MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,Acute Care Hospitals,800 WEST MAIN STREET,4196784843,4,HOSP_3176
METROHEALTH SYSTEM,Acute Care Hospitals,2500 METROHEALTH DRIVE,2167787089,2,HOSP_3177
ST ELIZABETH YOUNGSTOWN HOSPITAL,Acute Care Hospitals,1044 BELMONT AVENUE,3307467211,1,HOSP_3178
FISHER-TITUS HOSPITAL,Acute Care Hospitals,272 BENEDICT AVENUE,4196688101,4,HOSP_3179
ST RITA'S MEDICAL CENTER,Acute Care Hospitals,730 WEST MARKET STREET,4192273361,4,HOSP_3180
TOLEDO HOSPITAL THE,Acute Care Hospitals,2142 NORTH COVE BOULEVARD,4192917463,4,HOSP_3181
MERCY MEDICAL CENTER,Acute Care Hospitals,1320 MERCY DRIVE NW,3304891001,3,HOSP_3182
VAN WERT COUNTY HOSPITAL,Acute Care Hospitals,1250 S WASHINGTON STREET,4192388627,3,HOSP_3183
FAIRFIELD MEDICAL CENTER,Acute Care Hospitals,401 NORTH EWING STREET,7406878009,2,HOSP_3184
FLOWER HOSPITAL,Acute Care Hospitals,5200 HARROUN ROAD,4198241444,4,HOSP_3185
UHHS RICHMOND HEIGHTS HOSPITAL,Acute Care Hospitals,27100 CHARDON ROAD,4405856170,3,HOSP_3186
ATRIUM MEDICAL CENTER,Acute Care Hospitals,ONE MEDICAL CENTER DRIVE,5134205102,4,HOSP_3187
FAIRVIEW HOSPITAL,Acute Care Hospitals,18101 LORAIN AVENUE,2164767000,5,HOSP_3188
UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,Acute Care Hospitals,6847 N CHESTNUT,3302972300,3,HOSP_3189
KETTERING MEDICAL CENTER,Acute Care Hospitals,3535 SOUTHERN BOULEVARD,9372984311,4,HOSP_3190
EAST OHIO REGIONAL HOSPITAL,Acute Care Hospitals,90 NORTH FOURTH STREET,7406334151,3,HOSP_3191
MERCY ST CHARLES HOSPITAL,Acute Care Hospitals,2600 NAVARRE AVENUE,4196967200,4,HOSP_3192
EUCLID HOSPITAL,Acute Care Hospitals,18901 LAKE SHORE BOULEVARD,2165319000,4,HOSP_3193
AULTMAN HOSPITAL,Acute Care Hospitals,2600 SIXTH STREET SW,3304529911,4,HOSP_3194
OHIO STATE UNIVERSITY HOSPITALS,Acute Care Hospitals,410 WEST 10TH AVENUE,6142939700,3,HOSP_3195
SPRINGFIELD REGIONAL MEDICAL CENTER,Acute Care Hospitals,100 MEDICAL CENTER DRIVE,9375231000,3,HOSP_3196
LUTHERAN HOSPITAL,Acute Care Hospitals,1730 WEST 25TH STREET,2166964300,4,HOSP_3197
MERCY TIFFIN HOSPITAL,Acute Care Hospitals,45 ST LAWRENCE DRIVE,4194557000,4,HOSP_3198
ST LUKE'S HOSPITAL,Acute Care Hospitals,5901 MONCLOVA ROAD,4198935900,3,HOSP_3199
MEDINA HOSPITAL,Acute Care Hospitals,1000 EAST WASHINGTON STREET,3307251000,4,HOSP_3200
MEMORIAL HOSPITAL,Acute Care Hospitals,500 LONDON AVENUE,9375782289,3,HOSP_3201
BLANCHARD VALLEY HOSPITAL,Acute Care Hospitals,1900 SOUTH MAIN STREET,4194234500,4,HOSP_3202
EAST LIVERPOOL CITY HOSPITAL,Acute Care Hospitals,425 WEST 5TH STREET,3303857200,3,HOSP_3203
LAKE HEALTH,Acute Care Hospitals,7590 AUBURN ROAD,4409539600,4,HOSP_3204
BELLEVUE HOSPITAL,Acute Care Hospitals,1400 WEST MAIN STREET,4194834040,4,HOSP_3205
COSHOCTON REGIONAL MEDICAL CENTER,Acute Care Hospitals,1460 ORANGE STREET,7406234144,3,HOSP_3206
MERCY ST VINCENT MEDICAL CENTER,Acute Care Hospitals,2213 CHERRY STREET,4192513232,2,HOSP_3207
OHIOHEALTH MANSFIELD HOSPITAL,Acute Care Hospitals,335 GLESSNER AVENUE,4195268000,2,HOSP_3208
COMMUNITY HOSPITALS AND WELLNESS CENTERS,Acute Care Hospitals,433 WEST HIGH STREET,4196361131,4,HOSP_3209
ST JOHN MEDICAL CENTER,Acute Care Hospitals,29000 CENTER RIDGE ROAD,4408358000,4,HOSP_3210
ASHTABULA COUNTY MEDICAL CENTER,Acute Care Hospitals,2420 LAKE AVENUE,4409972262,3,HOSP_3211
ALLIANCE COMMUNITY HOSPITAL,Acute Care Hospitals,200 EAST STATE STREET,3305967527,4,HOSP_3212
FORT HAMILTON HUGHES MEMORIAL HOSPITAL,Acute Care Hospitals,630 EATON AVENUE,5138672000,4,HOSP_3213
GRANDVIEW HOSPITAL & MEDICAL CENTER,Acute Care Hospitals,405 GRAND AVENUE,9377233312,4,HOSP_3214
GOOD SAMARITAN HOSPITAL,Acute Care Hospitals,375 DIXMYTH AVENUE,5138622601,3,HOSP_3215
UH CLEVELAND MEDICAL CENTER,Acute Care Hospitals,11100 EUCLID AVENUE,2168441000,3,HOSP_3216
NORTHSIDE MEDICAL CENTER,Acute Care Hospitals,500 GYPSY LANE,3308841003,2,HOSP_3217
MARYMOUNT HOSPITAL,Acute Care Hospitals,12300 MCCRACKEN ROAD,2165810500,4,HOSP_3218
SOUTH POINTE HOSPITAL,Acute Care Hospitals,20000 HARVARD ROAD,2164916000,3,HOSP_3219
UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,Acute Care Hospitals,630 EAST RIVER STREET,4403297500,3,HOSP_3220
MARIETTA MEMORIAL HOSPITAL,Acute Care Hospitals,401 MATTHEW STREET,7403741400,2,HOSP_3221
POMERENE HOSPITAL,Acute Care Hospitals,981 WOOSTER ROAD,3306741015,4,HOSP_3222
SUMMA WESTERN RESERVE HOSPITAL,Acute Care Hospitals,1900 23RD STREET,3309717000,3,HOSP_3223
AFFINITY MEDICAL CENTER,Acute Care Hospitals,875 EIGHTH STREET NE,3308376863,3,HOSP_3224
DOCTORS HOSPITAL,Acute Care Hospitals,5100 WEST  BROAD STREET,6145441000,2,HOSP_3225
BELMONT COMMUNITY HOSPITAL,Acute Care Hospitals,4697 HARRISON STREET,7406711200,Not Available,HOSP_3226
SOUTHWEST GENERAL HEALTH CENTER,Acute Care Hospitals,18697 BAGLEY ROAD,4408168000,4,HOSP_3227
MEMORIAL HOSPITAL,Acute Care Hospitals,715 SOUTH TAFT AVENUE,4193346617,4,HOSP_3228
ADENA REGIONAL MEDICAL CENTER,Acute Care Hospitals,272 HOSPITAL ROAD,7407797500,3,HOSP_3229
ST JOSEPH WARREN HOSPITAL,Acute Care Hospitals,667 EASTLAND AVE SE,3308414000,4,HOSP_3230
CHRIST HOSPITAL,Acute Care Hospitals,2139 AUBURN AVENUE,5135852000,4,HOSP_3231
BERGER HOSPITAL,Acute Care Hospitals,600 NORTH PICKAWAY STREET,7404208585,3,HOSP_3232
MERCY REGIONAL MEDICAL CENTER,Acute Care Hospitals,3700 KOLBE ROAD,4409604000,4,HOSP_3233
UPPER VALLEY MEDICAL CENTER,Acute Care Hospitals,3130 NORTH COUNTY ROAD 25A,9374407853,3,HOSP_3234
CLINTON MEMORIAL HOSPITAL,Acute Care Hospitals,610 WEST MAIN STREET,9373826611,3,HOSP_3235
BETHESDA NORTH,Acute Care Hospitals,10500 MONTGOMERY ROAD,5138651241,4,HOSP_3236
CLEVELAND CLINIC,Acute Care Hospitals,9500 EUCLID AVENUE,2164442200,4,HOSP_3237
SALEM REGIONAL MEDICAL CENTER,Acute Care Hospitals,1995 EAST STATE STREET,3303321551,3,HOSP_3238
MADISON COUNTY HOSPITAL INC,Acute Care Hospitals,210 NORTH MAIN STREET,7408457000,3,HOSP_3239
UH GEAUGA MEDICAL CENTER,Acute Care Hospitals,13207 RAVENNA RD,4402696000,4,HOSP_3240
MARY RUTAN HOSPITAL,Acute Care Hospitals,205 PALMER AVENUE,9375924015,3,HOSP_3241
SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,Acute Care Hospitals,1341 NORTH CLARK STREET,7404398000,3,HOSP_3242
GRADY MEMORIAL HOSPITAL,Acute Care Hospitals,561 WEST CENTRAL AVENUE,7403685145,4,HOSP_3243
TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,Acute Care Hospitals,380 SUMMIT AVENUE,7402837000,4,HOSP_3244
LICKING MEMORIAL HOSPITAL,Acute Care Hospitals,1320 WEST MAIN STREET,7403484000,3,HOSP_3245
HILLCREST HOSPITAL,Acute Care Hospitals,6780 MAYFIELD ROAD,4403124500,4,HOSP_3246
MERCY HEALTH - WEST HOSPITAL,Acute Care Hospitals,3300 MERCY HEALTH BLVD,5132155000,4,HOSP_3247
MERCY HOSPITAL CLERMONT,Acute Care Hospitals,3000 HOSPITAL DRIVE,5137328278,4,HOSP_3248
SYCAMORE MEDICAL CENTER,Acute Care Hospitals,4000 MIAMISBURG-CENTERVILLE ROAD,9373848776,4,HOSP_3249
EDWIN SHAW REHAB INSTITUTE,Acute Care Hospitals,330 BROADWAY EAST,3304360910,Not Available,HOSP_3250
GLENBEIGH HEALTH SOURCES,Acute Care Hospitals,2863 STATE ROUTE 45,4405633400,Not Available,HOSP_3251
"WOODS AT PARKSIDE,THE",Acute Care Hospitals,349 OLDE RIDENOUR ROAD,6144712552,Not Available,HOSP_3252
BAY PARK COMMUNITY HOSPITAL,Acute Care Hospitals,2801 BAY PARK DRIVE,4196907700,4,HOSP_3253
THREE GABLES SURGERY CENTER,Acute Care Hospitals,5897 COUNTY ROAD 107,7408869911,Not Available,HOSP_3254
MERCY ST ANNE HOSPITAL,Acute Care Hospitals,3404 SYLVANIA AVENUE,4194072663,5,HOSP_3255
INSTITUTE FOR ORTHOPAEDIC SURGERY,Acute Care Hospitals,"801 MEDICAL DRIVE, SUITE B",4192247586,Not Available,HOSP_3256
MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,Acute Care Hospitals,7333 SMITH'S MILL ROAD,6147756600,Not Available,HOSP_3257
MERCY HOSPITAL OF DEFIANCE,Acute Care Hospitals,1404 EAST SECOND STREET,4197828444,4,HOSP_3258
MEDICAL CENTER AT ELIZABETH PLACE,Acute Care Hospitals,ONE ELIZABETH PLACE,9378531053,Not Available,HOSP_3259
ST ELIZABETH BOARDMAN HEALTH CENTER,Acute Care Hospitals,8401 MARKET STREET,3307292929,2,HOSP_3260
DUBLIN METHODIST HOSPITAL,Acute Care Hospitals,7500 HOSPITAL AVENUE,6145448000,5,HOSP_3261
CRYSTAL CLINIC ORTHOPAEDIC CENTER,Acute Care Hospitals,444 NORTH MAIN STREET,3306684040,Not Available,HOSP_3262
SURGICAL HOSPITAL AT SOUTHWOODS,Acute Care Hospitals,7630 SOUTHERN BLVD,3307581954,5,HOSP_3263
"WEST CHESTER HOSPITAL, LLC",Acute Care Hospitals,7700 UNIVERSITY DRIVE,5132983000,4,HOSP_3264
"OHIO VALLEY MEDICAL CENTER, LLC",Acute Care Hospitals,100 WEST MAIN STREET,9375213900,Not Available,HOSP_3265
DILEY RIDGE MEDICAL CENTER,Acute Care Hospitals,7911 DILEY ROAD,6148387910,Not Available,HOSP_3266
UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,Acute Care Hospitals,3999 RICHMOND ROAD,2165935510,3,HOSP_3267
SOIN MEDICAL CENTER,Acute Care Hospitals,3535 PENTAGON PARK BLVD,9377024000,3,HOSP_3268
KINGS DAUGHTERS MEDICAL CENTER OHIO,Acute Care Hospitals,1901 ARGONNE ROAD,7409914000,Not Available,HOSP_3269
TRIHEALTH EVENDALE HOSPITAL,Acute Care Hospitals,3155 GLENDALE MILFORD ROAD,5134542222,Not Available,HOSP_3270
PAULDING COUNTY HOSPITAL,Critical Access Hospitals,1035 WEST WAYNE ST.,4193994080,3,HOSP_3271
COMMUNITY MEMORIAL HOSPITAL,Critical Access Hospitals,208 N COLUMBUS ST,4195426692,4,HOSP_3272
TRINITY HOSPITAL TWIN CITY,Critical Access Hospitals,819 NORTH FIRST STREET,7409222800,Not Available,HOSP_3273
LODI COMMUNITY HOSPITAL,Critical Access Hospitals,225 ELYRIA STREET,3309481222,Not Available,HOSP_3274
GREENFIELD AREA MEDICAL CENTER,Critical Access Hospitals,550 MIRABEAU STREET,9379819400,Not Available,HOSP_3275
MERCY ALLEN HOSPITAL,Critical Access Hospitals,200 WEST LORAIN STREET,4407751211,4,HOSP_3276
UHHS MEMORIAL HOSPITAL OF GENEVA,Critical Access Hospitals,870 WEST MAIN STREET,4404661141,5,HOSP_3277
UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,Critical Access Hospitals,158 WEST MAIN ROAD,4405931131,4,HOSP_3278
"HENRY COUNTY HOSPITAL, INC",Critical Access Hospitals,1600 EAST RIVERVIEW AVENUE,4195924015,4,HOSP_3279
MERCY WILLARD HOSPITAL,Critical Access Hospitals,1100 NEAL ZICK ROAD,4199645000,4,HOSP_3280
HARRISON COMMUNITY HOSPITAL,Critical Access Hospitals,951 EAST MARKET STREET,7409424631,Not Available,HOSP_3281
MERCY MEMORIAL HOSPITAL,Critical Access Hospitals,904 SCIOTO STREET,9376535231,3,HOSP_3282
MORROW COUNTY HOSPITAL,Critical Access Hospitals,651 WEST MARION ROAD,4199465015,4,HOSP_3283
H B MAGRUDER MEMORIAL HOSPITAL,Critical Access Hospitals,615 FULTON ST,4197343131,4,HOSP_3284
HARDIN MEMORIAL HOSPITAL,Critical Access Hospitals,921 EAST FRANKLIN STREET,4196730761,Not Available,HOSP_3285
BUCYRUS COMMUNITY HOSPITAL,Critical Access Hospitals,629 NORTH SANDUSKY AVENUE,4195624677,3,HOSP_3286
FOSTORIA COMMUNITY HOSPITAL,Critical Access Hospitals,501 VAN BUREN STREET,4194357734,3,HOSP_3287
SELBY GENERAL HOSPITAL,Critical Access Hospitals,1106 COLEGATE DRIVE,7405682000,3,HOSP_3288
HOLZER MEDICAL CENTER JACKSON,Critical Access Hospitals,500 BURLINGTON ROAD,7403958500,3,HOSP_3289
"BARNESVILLE HOSPITAL ASSOCIATION, INC",Critical Access Hospitals,639 WEST MAIN STREET,7404255101,4,HOSP_3290
BLUFFTON HOSPITAL,Critical Access Hospitals,139 GARAU STREET,4193589010,Not Available,HOSP_3291
AULTMAN ORRVILLE HOSPITAL,Critical Access Hospitals,832 SOUTH MAIN STREET,3306823010,3,HOSP_3292
OHIOHEALTH SHELBY HOSPITAL,Critical Access Hospitals,199 WEST MAIN STREET,4193425015,4,HOSP_3293
GALION COMMUNITY HOSPITAL,Critical Access Hospitals,269 PORTLAND WAY SOUTH,4194684841,3,HOSP_3294
ADAMS COUNTY REGIONAL MEDICAL CENTER,Critical Access Hospitals,230 MEDICAL CENTER DRIVE,9373863400,3,HOSP_3295
COMMUNITY HOSPITALS AND WELLNESS CENTERS,Critical Access Hospitals,909 EAST SNYDER AVENUE,4194853154,Not Available,HOSP_3296
